,3.9045254916937178
newton,5.0
newtrent,5.0
newtrents,5.0
newtrentthe,5.0
nex,2.0
nexrad,4.0
next,3.791970802919708
nextel,3.675675675675676
nextelmotorola,3.0
nextels,4.5
nextprev,3.0
nextprevious,3.6666666666666665
nexus,4.325842696629214
nexus10,5.0
nexus10another,5.0
nexus4i,5.0
nexusi,5.0
nfc,3.0
ngage,3.8333333333333335
ngp,2.0
ngroove,5.0
niagara,4.0
nibs,1.0
nicad,3.0
nice,4.242653232577666
nice1,4.0
nice2,5.0
nice5,4.0
niceaddon,5.0
niceall,5.0
niceand,3.0
nicebattery,4.0
nicebut,3.0
niceconskinda,5.0
nicecustomer,5.0
nicedistance,4.0
nicefit,1.0
nicehowever,3.0
nicei,4.75
niceif,3.0
niceit,5.0
niceits,4.0
nicelooking,1.0
niceloud,5.0
nicely,4.240875912408759
nicelyconsthe,4.0
nicelyi,3.5
nicelyif,5.0
nicelyits,5.0
nicelymolded,5.0
nicelyso,5.0
niceon,4.0
nicequalityas,5.0
nicer,4.3
nicerbigger,5.0
nicest,4.666666666666667
nicestest,4.0
nicestsounding,4.0
nicesturdy,5.0
nicethe,4.2
niceunfortunately,3.0
niceupdates4,4.0
nicework,5.0
niche,3.0
nick,3.6666666666666665
nicked,4.0
nickel,4.5
nickels,4.0
nickname,4.0
nicknamesbut,4.0
nicks,3.0
nicleyi,5.0
niece,4.666666666666667
nifty,4.125
niggling,5.0
night,4.264550264550264
nightanytime,2.0
nightdriving,5.0
nightedit,5.0
nightgreat,5.0
nighthighly,5.0
nighti,4.333333333333333
nightlight,4.0
nightly,4.0
nightmare,2.8
nightmares,2.5
nightmarethe,3.0
nightmarishness,5.0
nightof,5.0
nights,4.2
nightstand,4.222222222222222
nightstands,5.0
nightthis,5.0
nighttime,4.0
nihm,4.0
nike,5.0
nilke,5.0
nimble,3.0
nimh,4.076923076923077
nine,1.0
nineties,5.0
ningun,5.0
ninja,5.0
nintendo,2.0
niot,5.0
nirvana,4.0
nissan,3.0
nissans,4.0
nit,3.3333333333333335
nite,4.75
nitpick,4.5
nitpicking,3.5
nitpicky,4.5
nits,4.666666666666667
nitsthey,5.0
nize,5.0
nj,4.5
nlee,5.0
nmo,2.0
no,3.9495704146432575
no4th,4.0
noaccessorysplash,4.0
noanswer,5.0
nobody,3.4
nobodys,3.0
nobrainer,4.818181818181818
nobrainerhighly,5.0
nobrainertreat,5.0
noch,4.0
nocoff,4.0
nocost,3.0
nod,4.0
noel,1.0
nofills,3.0
nofrills,5.0
noggin,4.0
nogo,3.25
nohands,4.0
nohassle,4.0
noi,2.0
noice,4.0
noicecancelling,5.0
noise,3.943820224719101
noise2,3.0
noise4,2.0
noiseallows,3.0
noiseanother,3.5
noiseassasin,4.0
noiseassassin,4.5
noiseassassinjawbone,5.0
noiseasssassin,1.0
noiseat,5.0
noisebattery,5.0
noiseblocking,5.0
noiseboth,3.0
noisecanceling,3.75
noisecancellation,5.0
noisecancelling,3.5714285714285716
noisefiltering,5.0
noisefor,3.0
noisefree,3.0
noisefriends,2.0
noisegreat,4.0
noisei,4.571428571428571
noiseif,3.5
noiseit,5.0
noiseits,4.0
noisemy,4.0
noisenoise,4.5
noiseon,4.0
noiseother,4.0
noiseoverall,2.5
noiser,2.0
noisereducing,3.0
noisereduction,4.5
noises,3.6944444444444446
noiseseldom,4.0
noiseshure,5.0
noisesplayed,4.0
noisesthe,4.5
noisethats,5.0
noisethe,4.8
noisetheyre,3.0
noisethis,4.0
noisey,4.333333333333333
noiseyes,4.0
noisier,4.0
noisy,3.9918032786885247
noisyconsbad,3.0
noit,4.0
nok,5.0
nokia,3.8225469728601253
nokia1,4.0
nokia2,3.5
nokia3,4.0
nokiacamera,2.0
nokiagarmin,5.0
nokiahas,3.0
nokiai,5.0
nokiaon,5.0
nokiaovi,4.0
nokias,4.0
nokiasthe,4.5
nokiathis,1.5
nokiausa,5.0
nokiawhat,5.0
nokida,5.0
nolikeys1,5.0
nolonger,3.5
nomad,5.0
nominal,1.0
nominally,4.0
nomo,1.0
non,3.0606060606060606
non3g,5.0
nonabrasive,5.0
nonadhesive,4.0
nonadjustable,3.0
noname,4.214285714285714
nonamesthis,4.0
nonantiglare,5.0
nonapple,2.5
nonapplemanufactured,4.0
nonaptx,5.0
nonatt,5.0
nonbb,5.0
nonbeliever,5.0
nonbiodegradable,5.0
nonbluetooth,3.25
noncable,5.0
noncommunicative,5.0
noncomputer,4.0
noncontract,4.5
nondata,5.0
nondisaster,4.0
nondrm,3.0
none,3.8066666666666666
nonear,4.0
nonearpiece,4.0
noneblanket,4.0
nonelow,4.0
nonetheless,4.444444444444445
nonethelessadd,2.0
nonethelessas,4.0
nonethelessi,5.0
nonethelessim,3.0
nonexistant,4.0
nonexistantinstalling,3.0
nonexistent,4.125
nonexistentmy,5.0
nonextended,3.0
nonflimsy,5.0
nonflip,2.0
nonfolding,2.0
nonfunctional,1.5
nonglare,5.0
nongloss,5.0
nonglossy,4.5
nonhd,4.0
noninternet,4.0
nonintrusive,3.0
nonintuitive,2.8
nonios,4.0
nonissue,4.5
nonissuecant,5.0
nonissueid,4.0
nonlicensed,5.0
nonmimiusb,4.0
nonmodifiable,4.0
nonmomentary,4.0
nonmoto,4.0
nonmotorola,4.333333333333333
nonoem,4.0
nononsense,5.0
nonopened,1.0
nonoticenever,5.0
nonphone,2.0
nonplantronics,2.0
nonportable,5.0
nonpowered,5.0
nonpresent,2.0
nonrechargeable,3.0
nonremovable,3.0
nonretail,4.333333333333333
nonretractable,2.5
nonretracting,2.0
nonrubber,3.0
nonrubbery,4.0
nonruggedized,5.0
nonsense,4.666666666666667
nonsenseworks,5.0
nonsensical,5.0
nonshiny,3.0
nonsidekick,2.0
nonslip,4.5
nonsmartphones,4.0
nonsolution,2.0
nonstandard,3.125
nonstarter,4.5
nonstick,4.0
nonsticky,5.0
nonstop,4.0
nonstopgoogle,5.0
nonstopive,5.0
nonsuperior,5.0
nonsupported,3.0
nonsweatoroof,5.0
nontech,4.0
nontechy,5.0
nontextured,3.0
nontouchscreen,4.0
nonus,4.0
nonuse,4.666666666666667
nonused,3.0
nonusei,2.0
nonuser,4.0
nonuseupdatei,2.0
nonvolatilein,4.0
nonwacom,5.0
nonworking,4.0
nook,2.6875
noon,5.0
noone,4.5
nope,2.3333333333333335
nor,3.7719298245614037
norm,3.0
normal,3.8971428571428572
normalgood,1.0
normally,4.206896551724138
normallyi,1.0
normallylight,4.0
normalsetting,5.0
normalyou,4.0
normsoft,5.0
norris,1.0
north,3.8636363636363638
northeast,4.0
northern,5.0
norway,5.0
noscratch,5.0
nose,3.888888888888889
nosecheeknote,3.0
nosleep,5.0
nosy,3.0
not,3.6523361902128837
not2,5.0
notability,5.0
notable,3.6666666666666665
notably,4.6
notafraid,5.0
notch,4.363636363636363
notched,1.0
notches,4.0
notd,3.0
notdecent,5.0
note,4.301587301587301
note2,5.0
note4,4.0
noteable,4.0
noteably,5.0
noteafter,5.0
notebook,4.2727272727272725
notebooks,4.333333333333333
noted,3.9583333333333335
notedit,5.0
notei,3.0
noteit,3.5
notepadspeed,5.0
notes,4.027777777777778
notesbarcode,4.0
notesconssending,3.0
notesfplanets,3.0
notesmultiple,5.0
notesthe,4.0
noteworthy,5.0
notfirst,2.0
notgood,4.0
nothere,2.0
nothey,2.0
nothing,3.5112540192926045
nothing3,4.5
nothinggot,2.0
nothingno,1.0
nothings,3.5
noti,4.333333333333333
noticable,4.333333333333333
noticably,4.0
notice,3.937007874015748
noticeable,3.6666666666666665
noticeablebut,5.0
noticeablethe,2.0
noticeably,3.823529411764706
noticeablythe,4.0
noticed,3.661870503597122
noticedhers,5.0
noticedhowever,4.0
notices,4.0
noticesecondly,1.0
noticethe,3.0
noticible,4.0
noticing,3.857142857142857
notification,4.142857142857143
notificationand,1.0
notifications,4.6
notified,3.3333333333333335
notify,3.75
notim,4.0
noting,4.4
notingthe,4.0
notlike,5.0
notorious,4.5
notoriously,5.0
notother,5.0
notoverall,4.0
notsodesirable,4.0
notsofun,5.0
notsogood,5.0
notsogreat,4.0
notthe,3.5
nottldr,2.0
nottoo,5.0
notupdate,5.0
notwithstanding,5.0
nouse,5.0
nov,3.75
novatel,4.0
novel,4.5
novelty,3.3333333333333335
november,2.75
novice,5.0
now,4.010220125786163
now1,4.0
now1st,4.0
now3,5.0
nowadays,4.333333333333333
nowadayshow,4.0
nowand,5.0
nowbut,5.0
nowear,3.0
nowfinally,5.0
nowfirst,2.5
nowgive,5.0
nowhave,3.0
nowhere,2.9411764705882355
nowheres,2.0
nowhighly,5.0
nowi,4.0
nowif,3.3333333333333335
nowin,2.3333333333333335
nowits,5.0
nowive,4.0
nowmore,5.0
nowpricei,4.0
nowsizei,3.0
nowthank,5.0
nowthe,2.5
nowthey,4.0
nowthis,5.0
nowupdate,5.0
nowvaporware,2.0
nox,3.0
noxxxx,1.0
npr,4.0
ns8v24,4.0
nsbthdp,5.0
nsbthdst,5.0
nsdthdst,4.0
nseries,3.6666666666666665
nsx,5.0
nt52d,5.0
nt600c,5.0
nt70t,5.0
nuance,5.0
nub,4.166666666666667
nubbly,5.0
nubby,5.0
nubs,5.0
nudge,5.0
nuevo,5.0
nuf,4.0
nuff,5.0
nugget,5.0
nuisance,4.333333333333333
numb,5.0
number,4.016194331983805
number2,5.0
numberanyones,3.0
numberclearest,4.0
numberedi,1.0
numberhowever,3.0
numberi,5.0
numberif,5.0
numberin,4.0
numberoverall,5.0
numbers,4.311475409836065
numbersafter,1.0
numberscalendars,5.0
numbersoverall,4.5
numbersphotosmedia,4.0
numberwheres,1.0
numberwish,4.0
numeral,2.0
numeric,4.1
numerics,5.0
numericsymbol,4.0
numericsymbolbut,4.0
numerous,3.6315789473684212
nuts,3.142857142857143
nutshell,3.3333333333333335
nutsthe,3.0
nutz,2.0
nuvi,3.8333333333333335
nv,5.0
nvidia,1.0
nwireless,5.0
nx409,2.0
nx6000,5.0
nxux,1.0
nxzen,5.0
nxzengain,5.0
ny,4.0
nyc,4.125
nycwhat,2.0
nylon,4.166666666666667
nynjpa,5.0
nz409,1.0
nz409the,2.0
nz500,1.0
o,3.909090909090909
ob,5.0
obama,5.0
obd,5.0
obd2,5.0
oberhead,4.0
obex,4.5
obi,3.0
obilethere,4.0
object,4.285714285714286
objected,5.0
objective,2.5
objectively,5.0
objects,4.181818181818182
oblique,5.0
obliquely,5.0
oblivionthe,5.0
obliviousthey,4.0
oblong,2.0
obnoxious,3.7777777777777777
obnoxiously,1.0
oboes,4.0
obscene,4.0
obscenity,5.0
obscure,1.0
obscures,4.0
observance,5.0
observant,5.0
observation,4.333333333333333
observations,4.666666666666667
observations1,4.0
observationspros,4.0
observationsthe,4.0
observe,2.6666666666666665
observed,4.0
observing,4.333333333333333
obsess,5.0
obsessed,5.0
obsession8221,5.0
obsessive,4.0
obsolescence,3.0
obsolescent,4.0
obsolete,4.2
obstacle,4.0
obstacles,5.0
obstruct,5.0
obstructed,2.0
obstructing,5.0
obstruction,4.0
obstructions,4.0
obstructionsnoise,3.0
obtain,3.0
obtained,5.0
obtaining,5.0
obtrusive,3.75
obtrusivecons,4.0
obtrusiveness,4.0
obtrusivethis,5.0
obtuse,4.0
obverse,5.0
obvious,3.675
obviousgreat,5.0
obviously,3.586206896551724
obviouslyi,1.0
obviousturn,3.0
obvisly,5.0
obx,5.0
ocassionally,3.0
occaisional,5.0
occasially,4.0
occasion,3.6
occasional,3.891304347826087
occasionally,3.711864406779661
occasionallythis,2.0
occasions,3.9166666666666665
occasionsas,5.0
occasionwhere,3.0
occassional,4.0
occassionally,3.2857142857142856
occassions,3.3333333333333335
occational,4.5
occupation,5.0
occupied,5.0
occupy,4.0
occur,3.25
occured,3.5
occurred,3.6666666666666665
occurrence,2.6666666666666665
occurunlike,3.0
ocd,4.8
ocean,4.5
oceanatt,4.0
oct,3.3333333333333335
octane,2.0
october,3.2
octogenarian,5.0
odd,3.7111111111111112
oddities,4.0
oddity,5.0
oddly,3.0
oddlytinted,4.0
odds,3.3333333333333335
odered,1.0
odors,5.0
odyssey,2.0
oe,3.5
oem,4.093959731543624
oemapple,2.0
oemi,4.0
of,3.9047472018525666
ofcase,5.0
ofevidence,3.0
off,3.807738814993954
off2,5.0
off3,4.25
off34,1.0
off5,5.0
offafter,3.0
offair,5.0
offall,3.0
offand,3.5
offas,5.0
offbattery,4.0
offbeat,5.0
offbrand,4.142857142857143
offbuiltin,5.0
offbut,3.0
offcall,5.0
offcenter,3.0
offcompared,4.0
offcons1,3.0
offdetractorslooks,5.0
offeasily,1.0
offended,5.0
offenders,1.0
offenderswireless,1.0
offenderthe,5.0
offense,5.0
offensive,1.0
offer,3.8536585365853657
offered,3.738095238095238
offeredcasethe,2.0
offering,3.4761904761904763
offeringone,4.0
offerings,3.8
offers,4.141176470588236
offersfirst,3.0
offevery,4.0
offgood,3.0
offgreen,5.0
offhahahahahaha,3.0
offi,3.588235294117647
offical,5.0
office,4.129310344827586
officebrilliant,5.0
officehomeany,2.0
officei,4.0
officemate,4.0
officemy,5.0
officer,5.0
offices,3.5
officetravel,4.0
officewish,5.0
official,4.407407407407407
officially,3.0
offill,4.0
offinsteads,5.0
offit,4.0
offits,3.1666666666666665
offlimits,4.0
offline,3.8
offload,4.0
offloadinghowever,1.0
offmy,4.0
offnitpick,5.0
offno,1.0
offnote,5.0
offnow,2.0
offobviously,4.0
offon,3.875
offoriginal,3.0
offother,4.0
offoverall,4.75
offpain,3.0
offpairing,4.0
offpeak,5.0
offputting,4.0
offroad,4.5
offs,4.25
offseparating,5.0
offset,3.4
offsoi,3.0
offsthen,5.0
offthe,4.0
offthere,3.0
offtheshelf,4.0
offwhich,2.0
offwill,1.0
offwith,5.0
offwork,5.0
ofgadgetry,3.0
ofhelpful,5.0
ofim,5.0
ofplain,4.0
ofportable,5.0
ofr,5.0
ofshapebut,3.0
often,3.8620689655172415
often5,5.0
oftenand,5.0
oftenbottom,4.0
ofteneverything,1.0
ofteni,5.0
oftenid,5.0
oftenit,5.0
oftenmentioned,5.0
oftenthanks,5.0
oftenthe,3.0
oftenthere,3.0
oftenthis,5.0
oftentimes,4.666666666666667
ofthe,3.5
ofthese,5.0
oftime,3.0
oftrepeated,5.0
ogg,4.0
oh,3.8518518518518516
ohman,5.0
ohmd,5.0
ohms,4.0
ohsonotlow,5.0
ohterwise,1.0
oif,5.0
oil,3.9473684210526314
oilfield,5.0
oils,3.8
oily,3.272727272727273
ok,3.40251572327044
okay,3.4838709677419355
okaybuild,4.0
okaylittle,3.0
okayright,4.0
okayso,4.0
okaywhich,4.0
okconsmultifuction,2.0
okforget,3.0
okgood,4.0
okh300,5.0
okhowever,4.0
oksome,5.0
okthe,4.0
ol,3.5
old,3.9364406779661016
older,4.064285714285714
olderstyle,5.0
oldest,5.0
oldfashioned,1.3333333333333333
oldmotorola,3.5
oldonly,4.0
oldother,5.0
olds,5.0
oldschool,5.0
oldstock,5.0
oldstyle,5.0
oldthe,1.0
oled,4.6
oleophobic,3.0
olike,5.0
olive,4.5
olympus,4.0
omen,4.0
omg,4.2
omgupdate,5.0
ominous,4.0
omission,4.0
omissions,4.0
omni,1.0
omnia,4.5
omnidirectional,2.5
omnigraffle,3.0
on,3.9506901274892003
on10,5.0
on2,4.0
on2signal,2.0
on3,4.0
on4,5.0
on5,4.0
onabout,5.0
onafter,5.0
onall,5.0
onalthough,4.0
onand,5.0
onandoff,2.0
onanother,4.0
onas,4.333333333333333
onbattery,4.0
onbluetooth,5.0
onboard,4.545454545454546
onbottom,5.0
once,3.951388888888889
once61308,4.0
onceeeee,4.0
onceinawhile,5.0
oncepairing,5.0
onceregular,2.0
onces,4.0
oncespend,3.0
oncetexting,5.0
oncethat,5.0
oncewhile,5.0
oncewith,4.0
onceyou,4.0
oncoming,3.0
one,3.992959204804307
one31814,3.0
one34,5.0
one3g,5.0
onealso,4.0
oneanyway,3.0
oneas,2.0
oneattractive,5.0
onebar,3.0
onebig,1.0
oneblack,3.6666666666666665
onebut,3.0
onebutton,2.0
onebuttondoesall,5.0
oneby,5.0
onecharging,4.0
onechris,2.0
onecons,5.0
oneconsitorch,5.0
oneconsthe,5.0
onedifferent,1.0
onedisappointing,2.0
onee,3.0
oneear,5.0
oneeditupdate1,5.0
onefifth,5.0
onefinally,5.0
onefirst,2.0
onegreat,3.0
onehand,2.0
onehanded,4.0
onehappy,1.0
oneheadset,3.0
onehere,5.0
onehope,5.0
onei,3.2857142857142856
oneim,5.0
onein,2.0
oneinitially,2.0
oneis,3.0
oneit,4.6
oneitll,5.0
oneits,5.0
onelarry,5.0
onelineatatime,4.0
onemany,5.0
onemaybe,2.5
oneminute,4.0
onemissing,4.0
onemy,4.0
oneof,2.0
oneonce,5.0
oneotterbox,4.0
oneoverall,5.0
onepalm,4.0
onepatience,5.0
onepiece,3.5
oneplantronics,2.0
onepush,2.0
oneput,4.0
onequarter,2.0
ones,3.9849397590361444
ones34,1.0
onesall,3.0
onesamsung,4.0
oneseventh,2.0
onesfrom,3.0
oneshas,2.0
onesi,3.0
onesin,5.0
oneso,2.5
onesome,5.0
onesqualitywise,5.0
onestar,1.0
onesthe,4.0
onesthis,4.0
onestopshop,2.0
onetenth,5.0
onethe,3.75
onethird,5.0
onethis,3.0
onetime,3.75
onetouch,4.0
onetwo,1.0
oneupdate,3.3333333333333335
oneverizon,5.0
onewhen,4.0
oneworked,4.0
oneyear,3.5
oneyou,4.5
onfeaturewise,5.0
onfirst,3.0
onfor,3.3333333333333335
ongreat,4.0
onhand,2.0
onheadset,3.0
onhighly,5.0
oni,3.2
onim,3.0
onin,2.0
onion,5.0
onions,4.4
onit,2.3333333333333335
online,3.9097222222222223
onlineat,4.0
onlinebasically,5.0
onlinecamera,5.0
onlineeg,5.0
onlinei,5.0
onlinethat,5.0
onlinethe,4.0
onlinethis,5.0
only,3.9044117647058822
only2,4.0
only5,5.0
onlycons,5.0
onlypc,3.0
onlyso,4.0
onlythe,2.0
onnot,5.0
onoff,3.778688524590164
onoffanswer,5.0
onoffansweringrejectingendingmaking,4.0
onofflaserled,4.0
onoffoverall,4.0
onoffsmall,5.0
onoffthis,4.0
onon,3.0
ononce,4.666666666666667
onone,3.0
ononly,4.0
onoriginal,5.0
onover,2.0
onoverall,4.5
onreally,4.0
ons,5.0
onscreen,3.7142857142857144
onside,5.0
onso,4.5
onsound,3.0
onstatic,5.0
onsturdy,5.0
onthe,4.416666666666667
ontheear,4.0
onthefly,3.0
onthego,4.555555555555555
onthere,5.0
ontheroad,2.0
onthey,5.0
ontimevery,5.0
ontimewhat,2.0
onto,4.088
ontwo,1.0
onunfortunately,4.0
onvirgin,4.0
onwell,5.0
onwhen,2.5
onwhile,3.0
ony,5.0
onyou,5.0
ooh,2.0
oohs,3.0
ooma,4.5
ooohh,5.0
ooooocons,1.0
oooooops,5.0
oops,3.6
oopsnot,4.0
opaque,4.333333333333333
open,3.920152091254753
opencell,4.0
openclose,5.0
openear,4.5
opened,3.577777777777778
opener,5.0
openfold,3.0
openi,2.0
opening,4.052631578947368
openingcomfort,4.0
openingif,5.0
openings,4.521739130434782
openits,4.0
openmic,3.3333333333333335
openminded,4.0
openoffice,5.0
opens,3.9444444444444446
openthirdly,3.0
openview,5.0
openwhat,4.0
opera,3.782608695652174
operacion,5.0
operamini,5.0
operaminicom,5.0
operate,4.101694915254237
operatecons,2.0
operated,4.571428571428571
operatei,5.0
operates,4.25
operating,3.8372093023255816
operation,4.090909090909091
operational,4.5
operationally,5.0
operations,2.0
operationsthe,4.0
operationusage,3.0
operator,4.5
operatorssyncs,3.0
opinion,4.146067415730337
opinion1,5.0
opinionall,4.0
opinionas,4.0
opinionconclusiononce,5.0
opinioncons,5.0
opinioni,4.5
opinionmy,5.0
opinions,4.0
opinionso,5.0
opinionwhen,5.0
opportune,1.0
opportunistic,1.0
opportunities,4.5
opportunity,4.115384615384615
opportuntiy,5.0
oppose,4.0
opposed,4.0
opposing,5.0
opposite,3.75
oppositeside,2.0
oppositewhen,4.0
opps,1.0
ops,5.0
opt,4.0
opted,4.25
optical,3.8
optics,4.333333333333333
optimal,4.230769230769231
optimistic,5.0
optimize,4.0
optimized,2.75
optimum,4.25
optimus,5.0
opting,5.0
option,3.857142857142857
optional,4.318181818181818
optionally,4.5
optionanother,2.0
optioncons,5.0
optionfinally,3.0
optioni,4.5
options,3.8671875
options12,2.0
options55,5.0
optionsalso,5.0
optionsbattery,4.0
optionsbelieve,1.0
optionsconui,5.0
optionsdurability,4.0
optionsi,5.0
optionsmake,5.0
optionsreplyvia,3.0
optionsringersoverall,3.0
optionssome,4.0
optionsyoull,1.0
or,3.9438090502237695
or8230,5.0
orand,4.0
orange,4.214285714285714
orangeamber,4.0
orblike,4.0
orcliphangeruniversal,1.0
ordeal,5.0
order,3.7757009345794392
orderapplications,4.0
ordercancel,1.0
ordercase,5.0
orderd,5.0
ordered,3.769423558897243
orderedit,5.0
orderedone,5.0
orderedupon,5.0
orderi,5.0
orderif,4.0
ordering,4.028169014084507
orderingalso,1.0
orderly,5.0
orders,4.416666666666667
orderso,4.0
ordinarily,3.0
ordinary,4.636363636363637
ordinarygreat,5.0
ordual,4.0
oredering,1.0
organic,4.0
organization,3.8
organizational,3.0
organizationwhen,1.0
organize,4.666666666666667
organized,4.153846153846154
organized6,5.0
organizer,4.666666666666667
organizers,4.0
organizing,4.0
orginal,3.0
orginally,2.0
orient,2.5
orientation,4.1875
orientations,4.0
oriented,3.7142857142857144
orifice,5.0
orig,1.0
origanally,2.0
originai,5.0
original,4.055696202531646
originalfactory,4.0
originali,5.0
originall,5.0
originally,4.419354838709677
originalmoto,5.0
originals,3.3333333333333335
originating,5.0
originsbut,5.0
oringal,4.0
orings,5.0
orleans,4.0
ormsbyu,5.0
orpocket,5.0
os,3.990990990990991
os12,5.0
oscan,5.0
oscillating,4.0
oscillation,4.0
oses,4.0
oseta,5.0
osexpensiveoverall,5.0
osfunctionality,5.0
osinterface,3.0
oss,5.0
osshe,4.0
ostensibly,3.0
osteoma,5.0
oster,5.0
osthe,5.0
osx,4.666666666666667
ot,4.0
oter,1.0
otg,5.0
other,3.9790660225442833
otherand,1.0
otherend,4.0
otherhand,3.0
otherit,3.5
otherolder,2.0
others,4.038961038961039
others1,5.0
others7282012,2.0
othersfirst,5.0
othershope,5.0
othersive,5.0
othersmy,5.0
otherssomeone,4.0
othersthat,5.0
othersthe,3.6666666666666665
othersupdate,2.0
othersyes,5.0
otherthen,5.0
otherthings,5.0
otherthis,5.0
otherwise,3.7449664429530203
otherwiseelegant,5.0
otherwisesecond,4.0
otherwisethe,5.0
otherwiseto,3.0
oticon,5.0
otros,5.0
ottebox,5.0
otter,4.026315789473684
otterbox,4.188775510204081
otterboxi,2.0
otterboxin,5.0
otterboxmodel,5.0
otterboxs,4.0
otterthe,4.0
ottherbox,3.0
ouchy,5.0
ought,3.8
ougoing,5.0
oulet,5.0
ounce,5.0
ounces,4.5
our,4.372972972972973
ourplantronics,5.0
ours,4.444444444444445
oustanding,4.0
out,3.882735042735043
out2,4.5
out3,5.0
out4,3.0
out5,4.0
out6,2.0
out8,5.0
outage,5.0
outamazon,2.0
outand,4.0
outanyway,5.0
outas,4.0
outaudio,4.0
outback,4.0
outbattery,4.0
outblocks,4.0
outbound,4.444444444444445
outbox,5.0
outbut,2.0
outcharge,3.0
outclassed,4.0
outcome,2.0
outcoming,5.0
outdated,3.4
outdatedso,4.0
outdefinitely,4.0
outdo,5.0
outdone,5.0
outdoor,4.842105263157895
outdoorbiking,4.0
outdoorindoor,5.0
outdoors,4.0606060606060606
outdoorscall,4.0
outdoorsgps,2.0
outdoorsmen,5.0
outdoorsthis,5.0
outdoorsupdate,5.0
outer,3.5217391304347827
outerbox,2.0
outeven,1.0
outfeature,4.0
outfeatured,3.0
outfit,5.0
outfits,2.0
outfitted,2.0
outflow,5.0
outfor,3.5
outgoing,3.8333333333333335
outgoingincoming,2.0
outgreat,3.0
outgrowi,4.0
outheres,2.0
outi,2.8
outin,2.0
outing,5.0
outings,4.5
outit,3.0
outits,5.0
outive,5.0
outlandish,4.0
outlast,4.666666666666667
outlasted,5.0
outlasting,5.0
outlasts,4.0
outlay,4.0
outlet,4.25
outletcharger,5.0
outleti,3.0
outletmy,5.0
outletor,4.0
outlets,4.193548387096774
outletso,4.0
outletthis,5.0
outline,4.5
outlook,4.088888888888889
outlookhe,4.0
outlookmy,3.0
outlookno,3.0
outloolgps,3.0
outmusic,5.0
outmy,2.0
outno,5.0
outnot,2.0
outnumber,4.0
outof,5.0
outofsight,5.0
outperformed,1.0
outperforming,5.0
outperforms,5.0
outplantronics,4.0
outpower,2.0
outprosvery,4.0
output,4.273584905660377
outputs,4.25
outputting,5.0
outrageous,4.2
outrageously,4.5
outresponsiveness,5.0
outright,3.0
outs,3.8666666666666667
outsecond,5.0
outsetupi,5.0
outshines,4.0
outside,3.9456066945606696
outside2,4.0
outsidebetter,5.0
outsidehere,4.0
outsidei,5.0
outsidenow,5.0
outsides,5.0
outsideso,5.0
outsidethe,5.0
outsidewhich,2.0
outsource,5.0
outsourced,1.0
outstanding,4.441860465116279
outstandingpack,5.0
outstandingupdate,2.0
outstandingwireless,5.0
outstrip,4.0
outter,4.25
outterbox,5.0
outthe,2.8
outtheres,5.0
outtheyre,5.0
outthis,1.5
outunplugged,2.0
outupdate,3.0
outusb,2.0
outward,3.0
outwardly,4.0
outwards,3.0
outwe,3.0
outweigh,3.769230769230769
outweighed,4.0
outworks,4.0
outwrap,4.0
oval,4.6
oven,5.0
over,3.97201646090535
overachiever,5.0
overage,3.0
overall,4.032679738562091
overall8,4.0
overall9,5.0
overallfirst,4.0
overalli,3.5
overallthis,5.0
overally,4.0
overautoshut,4.0
overbearing,5.0
overblown,2.0
overcharge,4.333333333333333
overcharged,5.0
overchargefry,4.0
overcharging,3.6666666666666665
overclocking,4.0
overcome,3.9
overcompressed,2.0
overdesigned,5.0
overear,4.5
overemphasize,4.0
overemphasized,3.0
overengineer,2.0
overflap,5.0
overflow,3.0
overhead,4.666666666666667
overhear,5.0
overheat,4.0
overheated,3.3333333333333335
overheating,4.4
overheats,1.0
overhyped,3.0
overi,3.0
overide,5.0
overides,5.0
overkill,4.333333333333333
overkillwhat,4.0
overlap,4.166666666666667
overlap3,4.0
overlapping,4.0
overlaps,3.0
overlay,4.0
overlays,3.5
overloaded,1.0
overloadedsolutionenter,5.0
overloading,5.0
overlook,5.0
overlooked,4.0
overly,4.083333333333333
